DOCUMENT,PAGE,CLAIM,CLAIM_TYPE,CANONICAL_SOURCE,CANONICAL_VALUE,MATCH,SEVERITY,ACTION
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,et variations,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"3. Vers la Préparer le concept central Taux de variation, sécante/tangente Fiche introduction à la",DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"dérivation de Première (approche graphique), nombre dérivation",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,dérivé (intuition),PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"4. Suites Découvrir les modes de Suite explicite et par récurrence, Fiche réflexe suites",DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"numériques : génération arithmétique/géométrique (initiation),",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,premiers pas calculs de termes,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"5. Consolider les probabilités Arbres, tableaux, probabilités Grille de rédaction",DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"Probabilités et la rédaction conditionnelles (initiation), sujet type mathématique Première",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,et,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,méthodologie,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,Français — cap sur l'EAF (voies générale et technologique),LEVEL_LABEL,data/campaigns/pre-rentree-2026.json,"{""SECONDE"":{},""PREMIERE"":{""voies"":[{""id"":""GENERALE"",""label"":""Voie générale""},{""id"":""TECHNOLOGIQUE"",""label"":""Voie technologique""}],""mathsProfiles"":[{""id"":""MATHS_EDS"",""label"":""Maths EDS""},{""id"":""MATHS_HORS_EDS"",""label"":""Maths hors EDS""}],""eafProfiles"":[{""id"":""EAF_GENERALE"",""label"":""EAF voie générale""},{""id"":""EAF_TECHNOLOGIQUE"",""label"":""EAF voie technologique""}],""specialtyPlans"":[{""id"":""AUCUNE_NSI_PC"",""label"":""Ni NSI ni Physique-Chimie envisagée""},{""id"":""NSI"",""label"":""NSI envisagée""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie envisagée""},{""id"":""NSI_PHYSIQUE_CHIMIE"",""label"":""NSI et Physique-Chimie envisagées""}]},""TERMINALE"":{""retainedSpecialties"":{""label"":""Spécialités conservées"",""minSele…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,Séance Objectif Notions clés Livrable,DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"1. L'année de Comprendre les épreuves Écrit (commentaire, dissertation, Carte des épreuves EAF",LEVEL_LABEL,data/campaigns/pre-rentree-2026.json,"{""SECONDE"":{},""PREMIERE"":{""voies"":[{""id"":""GENERALE"",""label"":""Voie générale""},{""id"":""TECHNOLOGIQUE"",""label"":""Voie technologique""}],""mathsProfiles"":[{""id"":""MATHS_EDS"",""label"":""Maths EDS""},{""id"":""MATHS_HORS_EDS"",""label"":""Maths hors EDS""}],""eafProfiles"":[{""id"":""EAF_GENERALE"",""label"":""EAF voie générale""},{""id"":""EAF_TECHNOLOGIQUE"",""label"":""EAF voie technologique""}],""specialtyPlans"":[{""id"":""AUCUNE_NSI_PC"",""label"":""Ni NSI ni Physique-Chimie envisagée""},{""id"":""NSI"",""label"":""NSI envisagée""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie envisagée""},{""id"":""NSI_PHYSIQUE_CHIMIE"",""label"":""NSI et Physique-Chimie envisagées""}]},""TERMINALE"":{""retainedSpecialties"":{""label"":""Spécialités conservées"",""minSele…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"l'EAF : et les attendus contraction-essai en techno), oral, et calendrier de travail",LEVEL_LABEL,data/campaigns/pre-rentree-2026.json,"{""SECONDE"":{},""PREMIERE"":{""voies"":[{""id"":""GENERALE"",""label"":""Voie générale""},{""id"":""TECHNOLOGIQUE"",""label"":""Voie technologique""}],""mathsProfiles"":[{""id"":""MATHS_EDS"",""label"":""Maths EDS""},{""id"":""MATHS_HORS_EDS"",""label"":""Maths hors EDS""}],""eafProfiles"":[{""id"":""EAF_GENERALE"",""label"":""EAF voie générale""},{""id"":""EAF_TECHNOLOGIQUE"",""label"":""EAF voie technologique""}],""specialtyPlans"":[{""id"":""AUCUNE_NSI_PC"",""label"":""Ni NSI ni Physique-Chimie envisagée""},{""id"":""NSI"",""label"":""NSI envisagée""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie envisagée""},{""id"":""NSI_PHYSIQUE_CHIMIE"",""label"":""NSI et Physique-Chimie envisagées""}]},""TERMINALE"":{""retainedSpecialties"":{""label"":""Spécialités conservées"",""minSele…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,cartographie œuvres au programme,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Premiere.pdf,2,"2. La lecture Poser la méthode de Mouvement du texte, procédés, Modèle de lecture linéaire",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
